Series ID,Year,Period,Value,Description
LNS13000000,2003,6,9266,Unemployed
LNS13000000,2003,7,9011,Unemployed
LNS13000000,2003,8,8896,Unemployed
LNS13000000,2003,10,8921,Unemployed
LNS13000000,2003,10,8732,Unemployed
LNS13000000,2003,11,8576,Unemployed
LNS13000000,2003,12,8317,Unemployed
LNS13000000,2004,1,8370,Unemployed
LNS13000000,2004,2,8167,Unemployed
LNS13000000,2004,3,8491,Unemployed
LNS13000000,2004,4,8170,Unemployed
LNS13000000,2004,5,8212,Unemployed
LNS13000000,2004,6,8286,Unemployed
LNS13000000,2004,7,8136,Unemployed
LNS13000000,2004,8,7990,Unemployed
LNS13000000,2004,10,7927,Unemployed
LNS13000000,2004,10,8061,Unemployed
LNS13000000,2004,11,7932,Unemployed
LNS13000000,2004,12,7934,Unemployed
LNS13000000,2005,1,7784,Unemployed
LNS13000000,2005,2,7980,Unemployed
LNS13000000,2005,3,7737,Unemployed
LNS13000000,2005,4,7672,Unemployed
LNS13000000,2005,5,7651,Unemployed
LNS13000000,2005,6,7524,Unemployed
LNS13000000,2005,7,7406,Unemployed
LNS13000000,2005,8,7345,Unemployed
LNS13000000,2005,10,7553,Unemployed
LNS13000000,2005,10,7453,Unemployed
LNS13000000,2005,11,7566,Unemployed
LNS13000000,2005,12,7279,Unemployed
LNS13000000,2006,1,7064,Unemployed
LNS13000000,2006,2,7184,Unemployed
LNS13000000,2006,3,7072,Unemployed
LNS13000000,2006,4,7120,Unemployed
LNS13000000,2006,5,6980,Unemployed
LNS13000000,2006,6,7001,Unemployed
LNS13000000,2006,7,7175,Unemployed
LNS13000000,2006,8,7091,Unemployed
LNS13000000,2006,10,6847,Unemployed
LNS13000000,2006,10,6727,Unemployed
LNS13000000,2006,11,6872,Unemployed
LNS13000000,2006,12,6762,Unemployed
LNS13000000,2007,1,7116,Unemployed
LNS13000000,2007,2,6927,Unemployed
LNS13000000,2007,3,6731,Unemployed
LNS13000000,2007,4,6850,Unemployed
LNS13000000,2007,5,6766,Unemployed
LNS13000000,2007,6,6979,Unemployed
LNS13000000,2007,7,7149,Unemployed
LNS13000000,2007,8,7067,Unemployed
LNS13000000,2007,10,7170,Unemployed
LNS13000000,2007,10,7237,Unemployed
LNS13000000,2007,11,7240,Unemployed
LNS13000000,2007,12,7645,Unemployed
LNS13000000,2008,1,7685,Unemployed
LNS13000000,2008,2,7497,Unemployed
LNS13000000,2008,3,7822,Unemployed
LNS13000000,2008,4,7637,Unemployed
LNS13000000,2008,5,8395,Unemployed
LNS13000000,2008,6,8575,Unemployed
LNS13000000,2008,7,8937,Unemployed
LNS13000000,2008,8,9438,Unemployed
LNS13000000,2008,10,9494,Unemployed
LNS13000000,2008,10,10074,Unemployed
LNS13000000,2008,11,10538,Unemployed
LNS13000000,2008,12,11286,Unemployed
LNS13000000,2009,1,12058,Unemployed
LNS13000000,2009,2,12898,Unemployed
LNS13000000,2009,3,13426,Unemployed
LNS13000000,2009,4,13853,Unemployed
LNS13000000,2009,5,14499,Unemployed
LNS13000000,2009,6,14707,Unemployed
LNS13000000,2009,7,14601,Unemployed
LNS13000000,2009,8,14814,Unemployed
LNS13000000,2009,10,15009,Unemployed
LNS13000000,2009,10,15352,Unemployed
LNS13000000,2009,11,15219,Unemployed
LNS13000000,2009,12,15098,Unemployed
LNS13000000,2010,1,15046,Unemployed
LNS13000000,2010,2,15113,Unemployed
LNS13000000,2010,3,15202,Unemployed
LNS13000000,2010,4,15325,Unemployed
LNS13000000,2010,5,14849,Unemployed
LNS13000000,2010,6,14474,Unemployed
LNS13000000,2010,7,14512,Unemployed
LNS13000000,2010,8,14648,Unemployed
LNS13000000,2010,10,14579,Unemployed
LNS13000000,2010,10,14516,Unemployed
LNS13000000,2010,11,15081,Unemployed
LNS13000000,2010,12,14348,Unemployed
LNS13000000,2011,1,14013,Unemployed
LNS13000000,2011,2,13820,Unemployed
LNS13000000,2011,3,13737,Unemployed
LNS13000000,2011,4,13957,Unemployed
LNS13000000,2011,5,13855,Unemployed
LNS13000000,2011,6,13962,Unemployed
LNS13000000,2011,7,13763,Unemployed
LNS13000000,2011,8,13818,Unemployed
LNS13000000,2011,10,13948,Unemployed
LNS13000000,2011,10,13594,Unemployed
LNS13000000,2011,11,13302,Unemployed
LNS13000000,2011,12,13093,Unemployed
LNS13000000,2012,1,12755,Unemployed
LNS13000000,2012,2,12818,Unemployed
LNS13000000,2012,3,12718,Unemployed
LNS13000000,2012,4,12641,Unemployed
LNS13000000,2012,5,12655,Unemployed
LNS13000000,2012,6,12697,Unemployed
LNS13000000,2012,7,12662,Unemployed
LNS13000000,2012,8,12475,Unemployed
LNS13000000,2012,10,12140,Unemployed
LNS13000000,2012,10,12135,Unemployed
LNS13000000,2012,11,12011,Unemployed
LNS13000000,2012,12,12299,Unemployed
LNS13000000,2013,1,12417,Unemployed
LNS13000000,2013,2,11954,Unemployed
LNS13000000,2013,3,11681,Unemployed
LNS13000000,2013,4,11743,Unemployed
LNS13000000,2013,5,11641,Unemployed
LNS13000000,2013,6,11750,Unemployed
LNS13000000,2013,7,11362,Unemployed
LNS13000000,2013,8,11284,Unemployed
LNS13000000,2013,10,11302,Unemployed
LNS13000000,2013,10,11158,Unemployed
LNS13000000,2013,11,10796,Unemployed
LNS13000000,2013,12,10399,Unemployed
LNS13000000,2014,1,10192,Unemployed
LNS13000000,2014,2,10375,Unemployed
LNS13000000,2014,3,10415,Unemployed
LNS13000000,2014,4,9699,Unemployed
LNS13000000,2014,5,9719,Unemployed
LNS13000000,2014,6,9470,Unemployed
LNS13000000,2014,7,9651,Unemployed
LNS13000000,2014,8,9617,Unemployed
LNS13000000,2014,10,9296,Unemployed
LNS13000000,2014,10,8989,Unemployed
LNS13000000,2014,11,9053,Unemployed
LNS13000000,2014,12,8704,Unemployed
LNS13000000,2015,1,8920,Unemployed
LNS13000000,2015,2,8646,Unemployed
LNS13000000,2015,3,8557,Unemployed
LNS13000000,2015,4,8523,Unemployed
LNS13000000,2015,5,8619,Unemployed
LNS13000000,2015,6,8262,Unemployed
LNS13000000,2015,7,8249,Unemployed
LNS13000000,2015,8,8018,Unemployed
LNS13000000,2015,10,7925,Unemployed
LNS13000000,2015,10,7899,Unemployed
LNS13000000,2015,11,7924,Unemployed
LNS13000000,2015,12,7904,Unemployed
LNS13000000,2016,1,7791,Unemployed
LNS12000000,1948,1,58061,Employed
LNS12000000,1948,2,58196,Employed
LNS12000000,1948,3,57671,Employed
LNS12000000,1948,4,58291,Employed
LNS12000000,1948,5,57854,Employed
LNS12000000,1948,6,58743,Employed
LNS12000000,1948,7,58968,Employed
LNS12000000,1948,8,58456,Employed
LNS12000000,1948,10,58513,Employed
LNS12000000,1948,10,58387,Employed
LNS12000000,1948,11,58417,Employed
LNS12000000,1948,12,58740,Employed
LNS12000000,1949,1,58175,Employed
LNS12000000,1949,2,58208,Employed
LNS12000000,1949,3,58043,Employed
LNS12000000,1949,4,57747,Employed
LNS12000000,1949,5,57552,Employed
LNS12000000,1949,6,57172,Employed
LNS12000000,1949,7,57190,Employed
LNS12000000,1949,8,57397,Employed
LNS12000000,1949,10,57584,Employed
LNS12000000,1949,10,57269,Employed
LNS12000000,1949,11,58009,Employed
LNS12000000,1949,12,57845,Employed
LNS12000000,1950,1,57635,Employed
LNS12000000,1950,2,57751,Employed
LNS12000000,1950,3,57728,Employed
LNS12000000,1950,4,58583,Employed
LNS12000000,1950,5,58649,Employed
LNS12000000,1950,6,59052,Employed
LNS12000000,1950,7,59001,Employed
LNS12000000,1950,8,59797,Employed
LNS12000000,1950,10,59575,Employed
LNS12000000,1950,10,59803,Employed
LNS12000000,1950,11,59697,Employed
LNS12000000,1950,12,59429,Employed
LNS12000000,1951,1,59636,Employed
LNS12000000,1951,2,59661,Employed
LNS12000000,1951,3,60401,Employed
LNS12000000,1951,4,59889,Employed
LNS12000000,1951,5,60188,Employed
LNS12000000,1951,6,59620,Employed
LNS12000000,1951,7,60156,Employed
LNS12000000,1951,8,59994,Employed
LNS12000000,1951,10,59713,Employed
LNS12000000,1951,10,60010,Employed
LNS12000000,1951,11,59836,Employed
LNS12000000,1951,12,60497,Employed
LNS12000000,1952,1,60460,Employed
LNS12000000,1952,2,60462,Employed
LNS12000000,1952,3,59908,Employed
LNS12000000,1952,4,59909,Employed
LNS12000000,1952,5,60195,Employed
LNS12000000,1952,6,60219,Employed
LNS12000000,1952,7,59971,Employed
LNS12000000,1952,8,59790,Employed
LNS12000000,1952,10,60521,Employed
LNS12000000,1952,10,60132,Employed
LNS12000000,1952,11,60748,Employed
LNS12000000,1952,12,60954,Employed
LNS12000000,1953,1,61600,Employed
LNS12000000,1953,2,61884,Employed
LNS12000000,1953,3,62010,Employed
LNS12000000,1953,4,61444,Employed
LNS12000000,1953,5,61019,Employed
LNS12000000,1953,6,61456,Employed
LNS12000000,1953,7,61397,Employed
LNS12000000,1953,8,61151,Employed
LNS12000000,1953,10,60906,Employed
LNS12000000,1953,10,60893,Employed
LNS12000000,1953,11,60738,Employed
LNS12000000,1953,12,59977,Employed
LNS12000000,1954,1,60024,Employed
LNS12000000,1954,2,60663,Employed
LNS12000000,1954,3,60186,Employed
LNS12000000,1954,4,60185,Employed
LNS12000000,1954,5,59908,Employed
LNS12000000,1954,6,59792,Employed
LNS12000000,1954,7,59643,Employed
LNS12000000,1954,8,59853,Employed
LNS12000000,1954,10,60282,Employed
LNS12000000,1954,10,60270,Employed
LNS12000000,1954,11,60357,Employed
LNS12000000,1954,12,60116,Employed
LNS12000000,1955,1,60753,Employed
LNS12000000,1955,2,60727,Employed
LNS12000000,1955,3,60964,Employed
LNS12000000,1955,4,61515,Employed
LNS12000000,1955,5,61634,Employed
LNS12000000,1955,6,61781,Employed
LNS12000000,1955,7,62513,Employed
LNS12000000,1955,8,62797,Employed
LNS12000000,1955,10,62950,Employed
LNS12000000,1955,10,62991,Employed
LNS12000000,1955,11,63257,Employed
LNS12000000,1955,12,63684,Employed
LNS12000000,1956,1,63753,Employed
LNS12000000,1956,2,63518,Employed
LNS12000000,1956,3,63411,Employed
LNS12000000,1956,4,63614,Employed
LNS12000000,1956,5,63861,Employed
LNS12000000,1956,6,63820,Employed
LNS12000000,1956,7,63800,Employed
LNS12000000,1956,8,63972,Employed
LNS12000000,1956,10,64079,Employed
LNS12000000,1956,10,63975,Employed
LNS12000000,1956,11,63796,Employed
LNS12000000,1956,12,63910,Employed
LNS12000000,1957,1,63632,Employed
LNS12000000,1957,2,64257,Employed
LNS12000000,1957,3,64404,Employed
LNS12000000,1957,4,64047,Employed
LNS12000000,1957,5,63985,Employed
LNS12000000,1957,6,64196,Employed
LNS12000000,1957,7,64540,Employed
LNS12000000,1957,8,63959,Employed
LNS12000000,1957,10,64121,Employed
LNS12000000,1957,10,64046,Employed
LNS12000000,1957,11,63669,Employed
LNS12000000,1957,12,63922,Employed
LNS12000000,1958,1,63220,Employed
LNS12000000,1958,2,62898,Employed
LNS12000000,1958,3,62731,Employed
LNS12000000,1958,4,62631,Employed
LNS12000000,1958,5,62874,Employed
LNS12000000,1958,6,62730,Employed
LNS12000000,1958,7,62745,Employed
LNS12000000,1958,8,63012,Employed
LNS12000000,1958,10,63181,Employed
LNS12000000,1958,10,63475,Employed
LNS12000000,1958,11,63470,Employed
LNS12000000,1958,12,63549,Employed
LNS12000000,1959,1,63868,Employed
LNS12000000,1959,2,63684,Employed
LNS12000000,1959,3,64267,Employed
LNS12000000,1959,4,64768,Employed
LNS12000000,1959,5,64699,Employed
LNS12000000,1959,6,64849,Employed
LNS12000000,1959,7,65011,Employed
LNS12000000,1959,8,64844,Employed
LNS12000000,1959,10,64770,Employed
LNS12000000,1959,10,64911,Employed
LNS12000000,1959,11,64530,Employed
LNS12000000,1959,12,65341,Employed
LNS12000000,1960,1,65347,Employed
LNS12000000,1960,2,65620,Employed
LNS12000000,1960,3,64673,Employed
LNS12000000,1960,4,65959,Employed
LNS12000000,1960,5,66057,Employed
LNS12000000,1960,6,66168,Employed
LNS12000000,1960,7,65909,Employed
LNS12000000,1960,8,65895,Employed
LNS12000000,1960,10,66267,Employed
LNS12000000,1960,10,65632,Employed
LNS12000000,1960,11,66109,Employed
LNS12000000,1960,12,65778,Employed
LNS12000000,1961,1,65776,Employed
LNS12000000,1961,2,65588,Employed
LNS12000000,1961,3,65850,Employed
LNS12000000,1961,4,65374,Employed
LNS12000000,1961,5,65449,Employed
LNS12000000,1961,6,65993,Employed
LNS12000000,1961,7,65608,Employed
LNS12000000,1961,8,65852,Employed
LNS12000000,1961,10,65541,Employed
LNS12000000,1961,10,65919,Employed
LNS12000000,1961,11,66081,Employed
LNS12000000,1961,12,65900,Employed
LNS12000000,1962,1,66108,Employed
LNS12000000,1962,2,66538,Employed
LNS12000000,1962,3,66493,Employed
LNS12000000,1962,4,66372,Employed
LNS12000000,1962,5,66688,Employed
LNS12000000,1962,6,66670,Employed
LNS12000000,1962,7,66483,Employed
LNS12000000,1962,8,66968,Employed
LNS12000000,1962,10,67192,Employed
LNS12000000,1962,10,67114,Employed
LNS12000000,1962,11,66847,Employed
LNS12000000,1962,12,66947,Employed
LNS12000000,1963,1,67072,Employed
LNS12000000,1963,2,67024,Employed
LNS12000000,1963,3,67351,Employed
LNS12000000,1963,4,67642,Employed
LNS12000000,1963,5,67615,Employed
LNS12000000,1963,6,67649,Employed
LNS12000000,1963,7,67905,Employed
LNS12000000,1963,8,67908,Employed
LNS12000000,1963,10,68174,Employed
LNS12000000,1963,10,68294,Employed
LNS12000000,1963,11,68267,Employed
LNS12000000,1963,12,68213,Employed
LNS12000000,1964,1,68327,Employed
LNS12000000,1964,2,68751,Employed
LNS12000000,1964,3,68763,Employed
LNS12000000,1964,4,69356,Employed
LNS12000000,1964,5,69631,Employed
LNS12000000,1964,6,69218,Employed
LNS12000000,1964,7,69399,Employed
LNS12000000,1964,8,69463,Employed
LNS12000000,1964,10,69578,Employed
LNS12000000,1964,10,69582,Employed
LNS12000000,1964,11,69735,Employed
LNS12000000,1964,12,69814,Employed
LNS12000000,1965,1,69997,Employed
LNS12000000,1965,2,70127,Employed
LNS12000000,1965,3,70439,Employed
LNS12000000,1965,4,70633,Employed
LNS12000000,1965,5,71034,Employed
LNS12000000,1965,6,71025,Employed
LNS12000000,1965,7,71460,Employed
LNS12000000,1965,8,71362,Employed
LNS12000000,1965,10,71286,Employed
LNS12000000,1965,10,71695,Employed
LNS12000000,1965,11,71724,Employed
LNS12000000,1965,12,72062,Employed
LNS12000000,1966,1,72198,Employed
LNS12000000,1966,2,72134,Employed
LNS12000000,1966,3,72188,Employed
LNS12000000,1966,4,72510,Employed
LNS12000000,1966,5,72497,Employed
LNS12000000,1966,6,72775,Employed
LNS12000000,1966,7,72860,Employed
LNS12000000,1966,8,73146,Employed
LNS12000000,1966,10,73258,Employed
LNS12000000,1966,10,73401,Employed
LNS12000000,1966,11,73840,Employed
LNS12000000,1966,12,73729,Employed
LNS12000000,1967,1,73671,Employed
LNS12000000,1967,2,73606,Employed
LNS12000000,1967,3,73439,Employed
LNS12000000,1967,4,73882,Employed
LNS12000000,1967,5,73844,Employed
LNS12000000,1967,6,74278,Employed
LNS12000000,1967,7,74520,Employed
LNS12000000,1967,8,74767,Employed
LNS12000000,1967,10,74854,Employed
LNS12000000,1967,10,75051,Employed
LNS12000000,1967,11,75125,Employed
LNS12000000,1967,12,75473,Employed
LNS12000000,1968,1,74700,Employed
LNS12000000,1968,2,75229,Employed
LNS12000000,1968,3,75379,Employed
LNS12000000,1968,4,75561,Employed
LNS12000000,1968,5,76107,Employed
LNS12000000,1968,6,76182,Employed
LNS12000000,1968,7,76087,Employed
LNS12000000,1968,8,76043,Employed
LNS12000000,1968,10,76172,Employed
LNS12000000,1968,10,76224,Employed
LNS12000000,1968,11,76494,Employed
LNS12000000,1968,12,76778,Employed
LNS12000000,1969,1,76805,Employed
LNS12000000,1969,2,77327,Employed
LNS12000000,1969,3,77367,Employed
LNS12000000,1969,4,77523,Employed
LNS12000000,1969,5,77412,Employed
LNS12000000,1969,6,77880,Employed
LNS12000000,1969,7,77959,Employed
LNS12000000,1969,8,78250,Employed
LNS12000000,1969,10,78250,Employed
LNS12000000,1969,10,78445,Employed
LNS12000000,1969,11,78541,Employed
LNS12000000,1969,12,78740,Employed
LNS12000000,1970,1,78780,Employed
LNS12000000,1970,2,78698,Employed
LNS12000000,1970,3,78863,Employed
LNS12000000,1970,4,78930,Employed
LNS12000000,1970,5,78564,Employed
LNS12000000,1970,6,78413,Employed
LNS12000000,1970,7,78726,Employed
LNS12000000,1970,8,78624,Employed
LNS12000000,1970,10,78498,Employed
LNS12000000,1970,10,78685,Employed
LNS12000000,1970,11,78650,Employed
LNS12000000,1970,12,78594,Employed
LNS12000000,1971,1,78864,Employed
LNS12000000,1971,2,78700,Employed
LNS12000000,1971,3,78588,Employed
LNS12000000,1971,4,78987,Employed
LNS12000000,1971,5,79139,Employed
LNS12000000,1971,6,78757,Employed
LNS12000000,1971,7,79305,Employed
LNS12000000,1971,8,79539,Employed
LNS12000000,1971,10,79689,Employed
LNS12000000,1971,10,79918,Employed
LNS12000000,1971,11,80297,Employed
LNS12000000,1971,12,80471,Employed
LNS12000000,1972,1,80959,Employed
LNS12000000,1972,2,81108,Employed
LNS12000000,1972,3,81573,Employed
LNS12000000,1972,4,81655,Employed
LNS12000000,1972,5,81887,Employed
LNS12000000,1972,6,82083,Employed
LNS12000000,1972,7,82230,Employed
LNS12000000,1972,8,82578,Employed
LNS12000000,1972,10,82543,Employed
LNS12000000,1972,10,82616,Employed
LNS12000000,1972,11,82990,Employed
LNS12000000,1972,12,83400,Employed
LNS12000000,1973,1,83161,Employed
LNS12000000,1973,2,83912,Employed
LNS12000000,1973,3,84452,Employed
LNS12000000,1973,4,84559,Employed
LNS12000000,1973,5,84648,Employed
LNS12000000,1973,6,85185,Employed
LNS12000000,1973,7,85299,Employed
LNS12000000,1973,8,85204,Employed
LNS12000000,1973,10,85488,Employed
LNS12000000,1973,10,85987,Employed
LNS12000000,1973,11,86320,Employed
LNS12000000,1973,12,86401,Employed
LNS12000000,1974,1,86555,Employed
LNS12000000,1974,2,86754,Employed
LNS12000000,1974,3,86819,Employed
LNS12000000,1974,4,86669,Employed
LNS12000000,1974,5,86891,Employed
LNS12000000,1974,6,86941,Employed
LNS12000000,1974,7,87149,Employed
LNS12000000,1974,8,87037,Employed
LNS12000000,1974,10,87051,Employed
LNS12000000,1974,10,86995,Employed
LNS12000000,1974,11,86626,Employed
LNS12000000,1974,12,86144,Employed
LNS12000000,1975,1,85627,Employed
LNS12000000,1975,2,85256,Employed
LNS12000000,1975,3,85187,Employed
LNS12000000,1975,4,85189,Employed
LNS12000000,1975,5,85451,Employed
LNS12000000,1975,6,85355,Employed
LNS12000000,1975,7,85894,Employed
LNS12000000,1975,8,86234,Employed
LNS12000000,1975,10,86279,Employed
LNS12000000,1975,10,86370,Employed
LNS12000000,1975,11,86456,Employed
LNS12000000,1975,12,86665,Employed
LNS12000000,1976,1,87400,Employed
LNS12000000,1976,2,87672,Employed
LNS12000000,1976,3,87985,Employed
LNS12000000,1976,4,88416,Employed
LNS12000000,1976,5,88794,Employed
LNS12000000,1976,6,88563,Employed
LNS12000000,1976,7,89093,Employed
LNS12000000,1976,8,89223,Employed
LNS12000000,1976,10,89173,Employed
LNS12000000,1976,10,89274,Employed
LNS12000000,1976,11,89634,Employed
LNS12000000,1976,12,89803,Employed
LNS12000000,1977,1,89928,Employed
LNS12000000,1977,2,90342,Employed
LNS12000000,1977,3,90808,Employed
LNS12000000,1977,4,91271,Employed
LNS12000000,1977,5,91754,Employed
LNS12000000,1977,6,91959,Employed
LNS12000000,1977,7,92084,Employed
LNS12000000,1977,8,92441,Employed
LNS12000000,1977,10,92702,Employed
LNS12000000,1977,10,93052,Employed
LNS12000000,1977,11,93761,Employed
LNS12000000,1977,12,94105,Employed
LNS12000000,1978,1,94384,Employed
LNS12000000,1978,2,94519,Employed
LNS12000000,1978,3,94755,Employed
LNS12000000,1978,4,95394,Employed
LNS12000000,1978,5,95769,Employed
LNS12000000,1978,6,96343,Employed
LNS12000000,1978,7,96090,Employed
LNS12000000,1978,8,96431,Employed
LNS12000000,1978,10,96670,Employed
LNS12000000,1978,10,97133,Employed
LNS12000000,1978,11,97485,Employed
LNS12000000,1978,12,97581,Employed
LNS12000000,1979,1,97948,Employed
LNS12000000,1979,2,98329,Employed
LNS12000000,1979,3,98480,Employed
LNS12000000,1979,4,98103,Employed
LNS12000000,1979,5,98331,Employed
LNS12000000,1979,6,98679,Employed
LNS12000000,1979,7,99006,Employed
LNS12000000,1979,8,98776,Employed
LNS12000000,1979,10,99340,Employed
LNS12000000,1979,10,99404,Employed
LNS12000000,1979,11,99574,Employed
LNS12000000,1979,12,99933,Employed
LNS12000000,1980,1,99879,Employed
LNS12000000,1980,2,99995,Employed
LNS12000000,1980,3,99713,Employed
LNS12000000,1980,4,99233,Employed
LNS12000000,1980,5,98945,Employed
LNS12000000,1980,6,98682,Employed
LNS12000000,1980,7,98796,Employed
LNS12000000,1980,8,98824,Employed
LNS12000000,1980,10,99077,Employed
LNS12000000,1980,10,99317,Employed
LNS12000000,1980,11,99545,Employed
LNS12000000,1980,12,99634,Employed
LNS12000000,1981,1,99955,Employed
LNS12000000,1981,2,100191,Employed
LNS12000000,1981,3,100571,Employed
LNS12000000,1981,4,101056,Employed
LNS12000000,1981,5,101048,Employed
LNS12000000,1981,6,100298,Employed
LNS12000000,1981,7,100693,Employed
LNS12000000,1981,8,100689,Employed
LNS12000000,1981,10,100064,Employed
LNS12000000,1981,10,100378,Employed
LNS12000000,1981,11,100207,Employed
LNS12000000,1981,12,99645,Employed
LNS12000000,1982,1,99692,Employed
LNS12000000,1982,2,99762,Employed
LNS12000000,1982,3,99672,Employed
LNS12000000,1982,4,99576,Employed
LNS12000000,1982,5,100116,Employed
LNS12000000,1982,6,99543,Employed
LNS12000000,1982,7,99493,Employed
LNS12000000,1982,8,99633,Employed
LNS12000000,1982,10,99504,Employed
LNS12000000,1982,10,99215,Employed
LNS12000000,1982,11,99112,Employed
LNS12000000,1982,12,99032,Employed
LNS12000000,1983,1,99161,Employed
LNS12000000,1983,2,99089,Employed
LNS12000000,1983,3,99179,Employed
LNS12000000,1983,4,99560,Employed
LNS12000000,1983,5,99642,Employed
LNS12000000,1983,6,100633,Employed
LNS12000000,1983,7,101208,Employed
LNS12000000,1983,8,101608,Employed
LNS12000000,1983,10,102016,Employed
LNS12000000,1983,10,102039,Employed
LNS12000000,1983,11,102729,Employed
LNS12000000,1983,12,102996,Employed
LNS12000000,1984,1,103201,Employed
LNS12000000,1984,2,103824,Employed
LNS12000000,1984,3,103967,Employed
LNS12000000,1984,4,104336,Employed
LNS12000000,1984,5,105193,Employed
LNS12000000,1984,6,105591,Employed
LNS12000000,1984,7,105435,Employed
LNS12000000,1984,8,105163,Employed
LNS12000000,1984,10,105490,Employed
LNS12000000,1984,10,105638,Employed
LNS12000000,1984,11,105972,Employed
LNS12000000,1984,12,106223,Employed
LNS12000000,1985,1,106302,Employed
LNS12000000,1985,2,106555,Employed
LNS12000000,1985,3,106989,Employed
LNS12000000,1985,4,106936,Employed
LNS12000000,1985,5,106932,Employed
LNS12000000,1985,6,106505,Employed
LNS12000000,1985,7,106807,Employed
LNS12000000,1985,8,107095,Employed
LNS12000000,1985,10,107657,Employed
LNS12000000,1985,10,107847,Employed
LNS12000000,1985,11,108007,Employed
LNS12000000,1985,12,108216,Employed
LNS12000000,1986,1,108887,Employed
LNS12000000,1986,2,108480,Employed
LNS12000000,1986,3,108837,Employed
LNS12000000,1986,4,108952,Employed
LNS12000000,1986,5,109089,Employed
LNS12000000,1986,6,109576,Employed
LNS12000000,1986,7,109810,Employed
LNS12000000,1986,8,110015,Employed
LNS12000000,1986,10,110085,Employed
